1000
0	15	-3.315086729e-12
1	15.1392003	-4.16876015e-12
2	15.27829572	-4.748890272e-12
3	15.41727138	-3.689534892e-13
4	15.5561124	2.273447234e-12
5	15.6948039	-4.980159405e-12
6	15.83333103	-3.395228744e-12
7	15.97167897	-6.280108692e-12
8	16.10983287	-1.442601472e-12
9	16.24777788	-9.467173098e-13
10	16.38549924	1.946293728e-12
11	16.52298219	4.150507327e-12
12	16.66021191	5.530321053e-12
13	16.79717373	4.495186913e-12
14	16.93385295	-2.299315055e-12
15	17.07023487	1.244773028e-12
16	17.20630485	5.412272788e-12
17	17.34204831	3.833015634e-12
18	17.4774507	1.135993364e-12
19	17.61249747	3.866803896e-12
20	17.74717416	9.398922495e-13
21	17.88146631	-2.277716408e-12
22	18.01535952	-3.255020099e-12
23	18.14883948	-2.166493203e-12
24	18.28189185	1.542407446e-12
25	18.41450247	-2.321475436e-12
26	18.54665706	-6.904826399e-13
27	18.67834158	-3.119923227e-12
28	18.80954193	-7.303825601e-12
29	18.9402441	-4.893596295e-12
30	19.07043414	-5.783775143e-12
31	19.20009822	-3.247380525e-13
32	19.32922251	1.568191007e-12
33	19.45779327	4.380115835e-12
34	19.58579685	3.810518213e-12
35	19.71321969	-6.13131957e-13
36	19.84004826	-1.132117404e-12
37	19.96626912	2.031677198e-12
38	20.09186895	5.741476621e-12
39	20.21683449	2.737214292e-12
40	20.34115257	6.448137182e-12
41	20.46481005	4.23771643e-12
42	20.587794	1.077629268e-12
43	20.71009149	-4.560376069e-12
44	20.83168971	-4.552736495e-12
45	20.95257597	-3.262659672e-12
46	21.07273761	5.674630352e-13
47	21.19216212	3.178961402e-12
48	21.31083711	-1.336588345e-12
49	21.42875028	-2.128857069e-12
50	21.54588939	-5.411626795e-12
51	21.66224238	-3.763164092e-12
52	21.77779722	-2.517801244e-12
53	21.89254209	4.645534846e-13
54	22.0064652	3.8134954e-12
55	22.11955491	4.903932189e-12
56	22.2317997	9.464083565e-13
57	22.34318817	5.182551933e-13
58	22.45370901	8.756299537e-13
59	22.56335106	-2.858885737e-12
60	22.67210328	2.834843549e-12
61	22.77995478	4.31871838e-12
62	22.88689476	2.556223805e-12
63	22.99291257	1.045947507e-12
64	23.09799768	-1.420848348e-12
65	23.20213971	-1.265922289e-12
66	23.30532837	-6.645754976e-12
67	23.40755358	-3.205250523e-13
68	23.50880535	1.127960577e-13
69	23.60907384	-2.876299471e-12
70	23.70834933	-7.517115756e-13
